Date,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,CO2 µg/m3,AQI,Location
2010-12-06 00:00:00,13,34,77.0,,,77.0,MPCB-KR
13-06-2010,14,30,88.0,,,88.0,MPCB-KR
14-06-2010,13,28,74.0,,,74.0,MPCB-KR
15-06-2010,13,28,54.0,,,54.0,MPCB-KR
16-06-2010,16,32,38.0,,,40.0,MPCB-KR
17-06-2010,10,54,48.0,,,68.0,MPCB-KR
18-06-2010,14,63,67.0,,,79.0,MPCB-KR
19-06-2010,14,31,55.0,,,55.0,MPCB-KR
20-06-2010,11,22,36.0,,,36.0,MPCB-KR
21-06-2010,11,25,63.0,,,63.0,MPCB-KR
22-06-2010,12,24,52.0,,,52.0,MPCB-KR
23-06-2010,12,22,41.0,,,41.0,MPCB-KR
24-06-2010,10,23,41.0,,,41.0,MPCB-KR
25-06-2010,11,28,51.0,,,51.0,MPCB-KR
26-06-2010,10,25,46.0,,,46.0,MPCB-KR
27-06-2010,10,18,38.0,,,38.0,MPCB-KR
28-06-2010,11,23,72.0,,,72.0,MPCB-KR
29-06-2010,11,20,105.0,,,103.0,MPCB-KR
30-06-2010,11,35,116.0,,,111.0,MPCB-KR
2010-01-07 00:00:00,10,26,107.0,,,105.0,MPCB-KR
2010-02-07 00:00:00,12,30,68.0,,,68.0,MPCB-KR
2010-03-07 00:00:00,13,28,49.0,,,49.0,MPCB-KR
2010-04-07 00:00:00,12,19,60.0,,,60.0,MPCB-KR
2010-05-07 00:00:00,11,20,56.0,,,56.0,MPCB-KR
2010-06-07 00:00:00,13,26,68.0,,,68.0,MPCB-KR
2010-07-07 00:00:00,11,28,76.0,,,76.0,MPCB-KR
2010-08-07 00:00:00,13,31,62.0,,,62.0,MPCB-KR
2010-09-07 00:00:00,12,29,69.0,,,69.0,MPCB-KR
2010-10-07 00:00:00,12,26,60.0,,,60.0,MPCB-KR
2010-11-07 00:00:00,9,23,60.0,,,60.0,MPCB-KR
2010-12-07 00:00:00,12,29,83.0,,,83.0,MPCB-KR
13-07-2010,11,28,86.0,,,86.0,MPCB-KR
14-07-2010,11,27,74.0,,,74.0,MPCB-KR
15-07-2010,12,25,87.0,,,87.0,MPCB-KR
16-07-2010,13,27,75.0,,,75.0,MPCB-KR
17-07-2010,13,28,61.0,,,61.0,MPCB-KR
18-07-2010,11,24,36.0,,,36.0,MPCB-KR
19-07-2010,11,29,48.0,,,48.0,MPCB-KR
20-07-2010,12,29,46.0,,,46.0,MPCB-KR
21-07-2010,12,35,32.0,,,44.0,MPCB-KR
22-07-2010,11,45,42.0,,,56.0,MPCB-KR
23-07-2010,13,36,62.0,,,62.0,MPCB-KR
24-07-2010,14,40,43.0,,,50.0,MPCB-KR
25-07-2010,13,36,40.0,,,45.0,MPCB-KR
26-07-2010,15,46,50.0,,,58.0,MPCB-KR
27-07-2010,16,40,76.0,,,76.0,MPCB-KR
28-07-2010,16,55,56.0,,,69.0,MPCB-KR
29-07-2010,12,39,53.0,,,53.0,MPCB-KR
30-07-2010,12,43,80.0,,,80.0,MPCB-KR
31-07-2010,12,39,41.0,,,49.0,MPCB-KR
2010-01-08 00:00:00,12,27,49.0,,,49.0,MPCB-KR
2010-02-08 00:00:00,13,37,58.0,,,58.0,MPCB-KR
2010-03-08 00:00:00,13,37,47.0,,,47.0,MPCB-KR
2010-04-08 00:00:00,15,40,85.0,,,85.0,MPCB-KR
2010-05-08 00:00:00,9,36,86.0,,,86.0,MPCB-KR
2010-06-08 00:00:00,11,10,88.0,,,88.0,MPCB-KR
2010-07-08 00:00:00,13,13,79.0,,,79.0,MPCB-KR
2010-08-08 00:00:00,13,9,77.0,,,77.0,MPCB-KR
2010-09-08 00:00:00,12,BDL - 6,77.0,,,77.0,MPCB-KR
2010-10-08 00:00:00,13,12,70.0,,,70.0,MPCB-KR
2010-11-08 00:00:00,13,11,61.0,,,61.0,MPCB-KR
2010-12-08 00:00:00,11,9,56.0,,,56.0,MPCB-KR
13-08-2010,13,11,54.0,,,54.0,MPCB-KR
14-08-2010,14,10,65.0,,,65.0,MPCB-KR
15-08-2010,12,BDL - 8,63.0,,,63.0,MPCB-KR
16-08-2010,13,10,77.0,,,77.0,MPCB-KR
17-08-2010,13,10,49.0,,,49.0,MPCB-KR
18-08-2010,14,11,43.0,,,43.0,MPCB-KR
19-08-2010,11,12,57.0,,,57.0,MPCB-KR
20-08-2010,13,12,80.0,,,80.0,MPCB-KR
21-08-2010,13,10,81.0,,,81.0,MPCB-KR
22-08-2010,13,10,72.0,,,72.0,MPCB-KR
23-08-2010,12,11,62.0,,,62.0,MPCB-KR
24-08-2010,15,13,66.0,,,66.0,MPCB-KR
25-08-2010,13,15,64.0,,,64.0,MPCB-KR
26-08-2010,15,14,53.0,,,53.0,MPCB-KR
27-08-2010,13,10,44.0,,,44.0,MPCB-KR
28-08-2010,13,11,47.0,,,47.0,MPCB-KR
29-08-2010,13,13,27.0,,,27.0,MPCB-KR
30-08-2010,15,30,36.0,,,38.0,MPCB-KR
31-08-2010,19,18,34.0,,,34.0,MPCB-KR
2010-01-09 00:00:00,15,21,48.0,,,48.0,MPCB-KR
2010-02-09 00:00:00,17,14,46.0,,,46.0,MPCB-KR
2010-03-09 00:00:00,12,15,55.0,,,55.0,MPCB-KR
2010-04-09 00:00:00,14,11,59.0,,,59.0,MPCB-KR
2010-05-09 00:00:00,16,10,40.0,,,40.0,MPCB-KR
2010-06-09 00:00:00,16,13,46.0,,,46.0,MPCB-KR
2010-07-09 00:00:00,14,12,50.0,,,50.0,MPCB-KR
2010-08-09 00:00:00,16,15,38.0,,,38.0,MPCB-KR
2010-09-09 00:00:00,15,17,50.0,,,50.0,MPCB-KR
2010-10-09 00:00:00,12,17,74.0,,,74.0,MPCB-KR
2010-11-09 00:00:00,14,12,64.0,,,64.0,MPCB-KR
2010-12-09 00:00:00,14,10,67.0,,,67.0,MPCB-KR
13-09-2010,16,13,67.0,,,67.0,MPCB-KR
14-09-2010,16,11,50.0,,,50.0,MPCB-KR
15-09-2010,15,11,56.0,,,56.0,MPCB-KR
16-09-2010,13,12,60.0,,,60.0,MPCB-KR
17-09-2010,16,12,66.0,,,66.0,MPCB-KR
18-09-2010,14,13,85.0,,,85.0,MPCB-KR
19-09-2010,15,12,92.0,,,92.0,MPCB-KR
20-09-2010,14,13,78.0,,,78.0,MPCB-KR
21-09-2010,17,17,78.0,,,78.0,MPCB-KR
22-09-2010,15,11,73.0,,,73.0,MPCB-KR
23-09-2010,16,15,82.0,,,82.0,MPCB-KR
24-09-2010,16,19,102.0,,,101.0,MPCB-KR
25-09-2010,16,15,82.0,,,82.0,MPCB-KR
26-09-2010,14,17,86.0,,,86.0,MPCB-KR
27-09-2010,18,23,77.0,,,77.0,MPCB-KR
28-09-2010,19,24,77.0,,,77.0,MPCB-KR
29-09-2010,17,21,77.0,,,77.0,MPCB-KR
30-09-2010,19,24,100.0,,,100.0,MPCB-KR
2010-01-10 00:00:00,20,28,136.0,,,124.0,MPCB-KR
2010-02-10 00:00:00,18,26,132.0,,,121.0,MPCB-KR
2010-03-10 00:00:00,18,24,128.0,,,119.0,MPCB-KR
2010-04-10 00:00:00,17,19,74.0,,,74.0,MPCB-KR
2010-05-10 00:00:00,17,17,55.0,,,55.0,MPCB-KR
2010-06-10 00:00:00,18,53,104.0,,,103.0,MPCB-KR
2010-07-10 00:00:00,17,17,120.0,,,113.0,MPCB-KR
2010-08-10 00:00:00,17,17,121.0,,,114.0,MPCB-KR
2010-09-10 00:00:00,16,14,117.0,,,111.0,MPCB-KR
2010-10-10 00:00:00,15,10,77.0,,,77.0,MPCB-KR
2010-11-10 00:00:00,16,12,67.0,,,67.0,MPCB-KR
2010-12-10 00:00:00,14,14,55.0,,,55.0,MPCB-KR
13-10-2010,16,18,81.0,,,81.0,MPCB-KR
14-10-2010,16,22,86.0,,,86.0,MPCB-KR
15-10-2010,16,14,89.0,,,89.0,MPCB-KR
16-10-2010,16,15,115.0,,,110.0,MPCB-KR
17-10-2010,17,11,84.0,,,84.0,MPCB-KR
21-10-2010,16,12,53.0,,,53.0,MPCB-KR
22-10-2010,17,14,59.0,,,59.0,MPCB-KR
23-10-2010,17,18,90.0,,,90.0,MPCB-KR
24-10-2010,16,14,98.0,,,98.0,MPCB-KR
25-10-2010,20,24,138.0,,,125.0,MPCB-KR
26-10-2010,21,27,142.0,,,128.0,MPCB-KR
27-10-2010,24,37,174.0,,,149.0,MPCB-KR
28-10-2010,17,37,192.0,,,161.0,MPCB-KR
29-10-2010,8,34,186.0,,,157.0,MPCB-KR
30-10-2010,10,47,201.0,,,167.0,MPCB-KR
31-10-2010,14,43,192.0,,,161.0,MPCB-KR
2010-01-11 00:00:00,26,46,187.0,,,158.0,MPCB-KR
2010-02-11 00:00:00,19,38,187.0,,,158.0,MPCB-KR
2010-03-11 00:00:00,14,27,117.0,,,111.0,MPCB-KR
2010-04-11 00:00:00,8,27,123.0,,,115.0,MPCB-KR
2010-05-11 00:00:00,BDL - 3,21,123.0,,,115.0,MPCB-KR
2010-06-11 00:00:00,BDL - 3,22,163.0,,,142.0,MPCB-KR
2010-07-11 00:00:00,8,27,153.0,,,135.0,MPCB-KR
2010-08-11 00:00:00,7,33,161.0,,,141.0,MPCB-KR
2010-09-11 00:00:00,4,27,74.0,,,74.0,MPCB-KR
2010-10-11 00:00:00,6,36,129.0,,,119.0,MPCB-KR
2010-11-11 00:00:00,BDL - 2,20,84.0,,,84.0,MPCB-KR
2010-12-11 00:00:00,BDL - 1,13,50.0,,,50.0,MPCB-KR
13-11-2010,BDL - 2,19,73.0,,,73.0,MPCB-KR
14-11-2010,BDL - 2,21,66.0,,,66.0,MPCB-KR
15-11-2010,BDL - 3,30,96.0,,,96.0,MPCB-KR
16-11-2010,5,34,95.0,,,95.0,MPCB-KR
17-11-2010,6,36,126.0,,,117.0,MPCB-KR
18-11-2010,11,38,113.0,,,109.0,MPCB-KR
19-11-2010,BDL - 3,24,83.0,,,83.0,MPCB-KR
20-11-2010,BDL - 2,22,86.0,,,86.0,MPCB-KR
21-11-2010,BDL - 2,16,79.0,,,79.0,MPCB-KR
22-11-2010,4,27,81.0,,,81.0,MPCB-KR
23-11-2010,BDL - 3,24,80.0,,,80.0,MPCB-KR
24-11-2010,BDL - 3,21,65.0,,,65.0,MPCB-KR
26-11-2010,6,34,142.0,,,128.0,MPCB-KR
27-11-2010,7,30,139.0,,,126.0,MPCB-KR
28-11-2010,12,34,128.0,,,119.0,MPCB-KR
29-11-2010,9,41,140.0,,,127.0,MPCB-KR
30-11-2010,15,48,185.0,,,157.0,MPCB-KR
2010-01-12 00:00:00,12,38,159.0,,,139.0,MPCB-KR
2010-02-12 00:00:00,7,55,169.0,,,146.0,MPCB-KR
2010-03-12 00:00:00,9,54,196.0,,,164.0,MPCB-KR
2010-04-12 00:00:00,16,47,191.0,,,161.0,MPCB-KR
2010-05-12 00:00:00,17,40,175.0,,,150.0,MPCB-KR
2010-06-12 00:00:00,15,45,165.0,,,143.0,MPCB-KR
2010-07-12 00:00:00,26,69,209.0,,,173.0,MPCB-KR
2010-08-12 00:00:00,11,47,198.0,,,165.0,MPCB-KR
2010-09-12 00:00:00,10,34,135.0,,,123.0,MPCB-KR
2010-10-12 00:00:00,BDL - 3,26,129.0,,,119.0,MPCB-KR
2010-11-12 00:00:00,BDL - 2,21,123.0,,,115.0,MPCB-KR
2010-12-12 00:00:00,BDL - 1,16,116.0,,,111.0,MPCB-KR
13-12-2010,BDL - 3,28,134.0,,,123.0,MPCB-KR
14-12-2010,10,51,201.0,,,167.0,MPCB-KR
15-12-2010,12,61,235.0,,,190.0,MPCB-KR
16-12-2010,12,62,231.0,,,187.0,MPCB-KR
17-12-2010,14,63,231.0,,,187.0,MPCB-KR
18-12-2010,17,72,259.0,,,209.0,MPCB-KR
19-12-2010,19,76,237.0,,,191.0,MPCB-KR
20-12-2010,27,86,264.0,,,214.0,MPCB-KR
21-12-2010,19,74,270.0,,,220.0,MPCB-KR
22-12-2010,10,51,182.0,,,155.0,MPCB-KR
23-12-2010,6,39,135.0,,,123.0,MPCB-KR
24-12-2010,15,62,207.0,,,171.0,MPCB-KR
25-12-2010,14,53,192.0,,,161.0,MPCB-KR
26-12-2010,11,41,158.0,,,139.0,MPCB-KR
27-12-2010,12,51,182.0,,,155.0,MPCB-KR
28-12-2010,65,128,372.0,,,328.0,MPCB-KR
29-12-2010,13,51,182.0,,,155.0,MPCB-KR
30-12-2010,6,31,166.0,,,144.0,MPCB-KR
2011-03-01 00:00:00,21,62,227.0,,,185.0,MPCB-KR
2011-04-01 00:00:00,15,59,230.0,,,187.0,MPCB-KR
2011-05-01 00:00:00,14,54,239.0,,,193.0,MPCB-KR
2011-06-01 00:00:00,12,56,192.0,,,161.0,MPCB-KR
2011-07-01 00:00:00,25,88,258.0,,,208.0,MPCB-KR
2011-08-01 00:00:00,18,66,267.0,,,217.0,MPCB-KR
2011-09-01 00:00:00,15,56,216.0,,,177.0,MPCB-KR
2011-10-01 00:00:00,14,60,233.0,,,189.0,MPCB-KR
2011-11-01 00:00:00,14,70,255.0,,,205.0,MPCB-KR
2011-12-01 00:00:00,17,72,236.0,,,191.0,MPCB-KR
14-01-2011,10,48,209.0,,,173.0,MPCB-KR
15-01-2011,12,51,190.0,,,160.0,MPCB-KR
16-01-2011,13,50,193.0,,,162.0,MPCB-KR
17-01-2011,15,61,231.0,,,187.0,MPCB-KR
18-01-2011,11,54,211.0,,,174.0,MPCB-KR
19-01-2011,10,54,189.0,,,159.0,MPCB-KR
20-01-2011,13,73,237.0,,,191.0,MPCB-KR
21-01-2011,14,56,256.0,,,206.0,MPCB-KR
22-01-2011,18,65,238.0,,,192.0,MPCB-KR
23-01-2011,18,66,248.0,,,199.0,MPCB-KR
24-01-2011,17,67,239.0,,,193.0,MPCB-KR
25-01-2011,15,63,234.0,,,189.0,MPCB-KR
26-01-2011,14,60,237.0,,,191.0,MPCB-KR
27-01-2011,14,119,208.0,,,172.0,MPCB-KR
28-01-2011,5,139,184.0,,,159.0,MPCB-KR
29-01-2011,7,91,189.0,,,159.0,MPCB-KR
30-01-2011,10,72,189.0,,,159.0,MPCB-KR
31-01-2011,15,108,232.0,,,188.0,MPCB-KR
2011-01-02 00:00:00,15,98,219.0,,,179.0,MPCB-KR
2011-02-02 00:00:00,17,106,238.0,,,192.0,MPCB-KR
2011-03-02 00:00:00,18,106,284.0,,,234.0,MPCB-KR
2011-04-02 00:00:00,15,89,241.0,,,194.0,MPCB-KR
2011-05-02 00:00:00,19,90,221.0,,,181.0,MPCB-KR
2011-06-02 00:00:00,16,74,185.0,,,157.0,MPCB-KR
2011-07-02 00:00:00,11,62,166.0,,,144.0,MPCB-KR
2011-08-02 00:00:00,13,62,200.0,,,167.0,MPCB-KR
2011-09-02 00:00:00,14,68,200.0,,,167.0,MPCB-KR
2011-10-02 00:00:00,15,71,200.0,,,167.0,MPCB-KR
2011-11-02 00:00:00,17,76,222.0,,,181.0,MPCB-KR
2011-12-02 00:00:00,13,64,261.0,,,211.0,MPCB-KR
13-02-2011,12,47,186.0,,,157.0,MPCB-KR
14-02-2011,11,53,176.0,,,151.0,MPCB-KR
15-02-2011,8,44,163.0,,,142.0,MPCB-KR
16-02-2011,4,43,113.0,,,109.0,MPCB-KR
17-02-2011,6,58,127.0,,,118.0,MPCB-KR
18-02-2011,9,50,147.0,,,131.0,MPCB-KR
19-02-2011,10,49,156.0,,,137.0,MPCB-KR
20-02-2011,11,44,167.0,,,145.0,MPCB-KR
21-02-2011,18,98,213.0,,,175.0,MPCB-KR
22-02-2011,14,78,205.0,,,170.0,MPCB-KR
23-02-2011,13,56,180.0,,,153.0,MPCB-KR
24-02-2011,8,42,149.0,,,133.0,MPCB-KR
25-02-2011,9,49,129.0,,,119.0,MPCB-KR
26-02-2011,9,53,174.0,,,149.0,MPCB-KR
27-02-2011,14,65,194.0,,,163.0,MPCB-KR
28-02-2011,13,62,160.0,,,140.0,MPCB-KR
2011-01-03 00:00:00,8,58,176.0,,,151.0,MPCB-KR
2011-02-03 00:00:00,12,59,175.0,,,150.0,MPCB-KR
2011-03-03 00:00:00,13,49,186.0,,,157.0,MPCB-KR
2011-04-03 00:00:00,11,87,157.0,,,138.0,MPCB-KR
2011-05-03 00:00:00,13,68,184.0,,,156.0,MPCB-KR
2011-06-03 00:00:00,19,72,221.0,,,181.0,MPCB-KR
2011-07-03 00:00:00,14,61,189.0,,,159.0,MPCB-KR
2011-08-03 00:00:00,14,60,184.0,,,156.0,MPCB-KR
2011-09-03 00:00:00,11,91,178.0,,,152.0,MPCB-KR
2011-10-03 00:00:00,12,68,162.0,,,141.0,MPCB-KR
2011-11-03 00:00:00,18,84,214.0,,,176.0,MPCB-KR
2011-12-03 00:00:00,18,90,226.0,,,184.0,MPCB-KR
13-03-2011,18,71,204.0,,,169.0,MPCB-KR
14-03-2011,17,74,190.0,,,160.0,MPCB-KR
15-03-2011,19,90,233.0,,,189.0,MPCB-KR
16-03-2011,24,102,228.0,,,185.0,MPCB-KR
17-03-2011,21,96,255.0,,,205.0,MPCB-KR
18-03-2011,15,60,208.0,,,172.0,MPCB-KR
19-03-2011,13,50,178.0,,,152.0,MPCB-KR
20-03-2011,11,42,164.0,,,143.0,MPCB-KR
21-03-2011,10,50,156.0,,,137.0,MPCB-KR
22-03-2011,10,46,151.0,,,134.0,MPCB-KR
23-03-2011,11,49,140.0,,,127.0,MPCB-KR
24-03-2011,12,48,132.0,,,121.0,MPCB-KR
25-03-2011,11,47,141.0,,,127.0,MPCB-KR
26-03-2011,13,56,169.0,,,146.0,MPCB-KR
27-03-2011,11,54,182.0,,,155.0,MPCB-KR
28-03-2011,12,51,174.0,,,149.0,MPCB-KR
29-03-2011,13,59,160.0,,,140.0,MPCB-KR
30-03-2011,11,57,169.0,,,146.0,MPCB-KR
31-03-2011,15,79,209.0,,,173.0,MPCB-KR
2011-01-04 00:00:00,7,49,174.0,,,149.0,MPCB-KR
2011-02-04 00:00:00,7,56,172.0,,,148.0,MPCB-KR
2011-03-04 00:00:00,7,51,187.0,,,158.0,MPCB-KR
2011-04-04 00:00:00,8,53,134.0,,,123.0,MPCB-KR
2011-05-04 00:00:00,10,53,138.0,,,125.0,MPCB-KR
2011-06-04 00:00:00,8,49,141.0,,,127.0,MPCB-KR
2011-07-04 00:00:00,7,49,126.0,,,117.0,MPCB-KR
2011-08-04 00:00:00,10,50,162.0,,,141.0,MPCB-KR
2011-09-04 00:00:00,10,47,154.0,,,136.0,MPCB-KR
2011-10-04 00:00:00,10,47,180.0,,,153.0,MPCB-KR
2011-11-04 00:00:00,6,48,159.0,,,139.0,MPCB-KR
2011-12-04 00:00:00,7,48,137.0,,,125.0,MPCB-KR
14-04-2011,8,50,156.0,,,137.0,MPCB-KR
15-04-2011,6,45,134.0,,,123.0,MPCB-KR
16-04-2011,5,45,153.0,,,135.0,MPCB-KR
17-04-2011,5,44,145.0,,,130.0,MPCB-KR
18-04-2011,5,44,148.0,,,132.0,MPCB-KR
19-04-2011,7,44,215.0,,,177.0,MPCB-KR
20-04-2011,7,45,186.0,,,157.0,MPCB-KR
21-04-2011,8,46,175.0,,,150.0,MPCB-KR
22-04-2011,9,42,169.0,,,146.0,MPCB-KR
23-04-2011,7,45,176.0,,,151.0,MPCB-KR
24-04-2011,6,45,144.0,,,129.0,MPCB-KR
25-04-2011,6,48,135.0,,,123.0,MPCB-KR
26-04-2011,8,51,165.0,,,143.0,MPCB-KR
27-04-2011,9,46,163.0,,,142.0,MPCB-KR
28-04-2011,7,43,172.0,,,148.0,MPCB-KR
29-04-2011,6,42,147.0,,,131.0,MPCB-KR
30-04-2011,9,45,162.0,,,141.0,MPCB-KR
2011-01-05 00:00:00,6,42,147.0,,,131.0,MPCB-KR
2011-02-05 00:00:00,6,42,122.0,,,115.0,MPCB-KR
2011-03-05 00:00:00,8,42,114.0,,,109.0,MPCB-KR
2011-04-05 00:00:00,10,41,100.0,,,100.0,MPCB-KR
2011-05-05 00:00:00,11,45,110.0,,,107.0,MPCB-KR
2011-07-05 00:00:00,5,41,259.0,,,209.0,MPCB-KR
2011-08-05 00:00:00,5,41,202.0,,,168.0,MPCB-KR
2011-09-05 00:00:00,5,40,200.0,,,167.0,MPCB-KR
2011-10-05 00:00:00,7,42,205.0,,,170.0,MPCB-KR
2011-11-05 00:00:00,7,38,185.0,,,157.0,MPCB-KR
2011-12-05 00:00:00,6,31,129.0,,,119.0,MPCB-KR
13-05-2011,5,BDL - NA,100.0,,,100.0,MPCB-KR
14-05-2011,4,BDL - NA,127.0,,,118.0,MPCB-KR
15-05-2011,5,BDL - NA,121.0,,,114.0,MPCB-KR
16-05-2011,7,BDL - NA,152.0,,,135.0,MPCB-KR
17-05-2011,6,BDL - NA,128.0,,,119.0,MPCB-KR
18-05-2011,7,BDL - NA,118.0,,,112.0,MPCB-KR
19-05-2011,5,BDL - NA,113.0,,,109.0,MPCB-KR
20-05-2011,4,BDL - NA,119.0,,,113.0,MPCB-KR
21-05-2011,4,BDL - NA,123.0,,,115.0,MPCB-KR
22-05-2011,4,BDL - NA,87.0,,,87.0,MPCB-KR
23-05-2011,4,BDL - NA,87.0,,,87.0,MPCB-KR
24-05-2011,BDL - 3,BDL - NA,95.0,,,95.0,MPCB-KR
25-05-2011,4,BDL - NA,91.0,,,91.0,MPCB-KR
26-05-2011,4,BDL - NA,97.0,,,97.0,MPCB-KR
27-05-2011,4,BDL - NA,105.0,,,103.0,MPCB-KR
28-05-2011,4,BDL - NA,105.0,,,103.0,MPCB-KR
29-05-2011,4,BDL - NA,79.0,,,79.0,MPCB-KR
30-05-2011,BDL - 3,BDL - NA,82.0,,,82.0,MPCB-KR
31-05-2011,4,BDL - NA,62.0,,,62.0,MPCB-KR
2011-01-06 00:00:00,4,BDL - NA,54.0,,,54.0,MPCB-KR
2011-02-06 00:00:00,4,BDL - NA,53.0,,,53.0,MPCB-KR
2011-03-06 00:00:00,5,BDL - NA,71.0,,,71.0,MPCB-KR
2011-04-06 00:00:00,6,BDL - NA,64.0,,,64.0,MPCB-KR
2011-05-06 00:00:00,7,BDL - NA,83.0,,,83.0,MPCB-KR
2011-06-06 00:00:00,5,BDL - NA,64.0,,,64.0,MPCB-KR
2011-07-06 00:00:00,4,BDL - NA,44.0,,,44.0,MPCB-KR
2011-08-06 00:00:00,4,BDL - NA,54.0,,,54.0,MPCB-KR
2011-11-06 00:00:00,5,65,83.0,,,83.0,MPCB-KR
2011-12-06 00:00:00,5,55,58.0,,,69.0,MPCB-KR
13-06-2011,5,57,63.0,,,71.0,MPCB-KR
14-06-2011,5,47,67.0,,,67.0,MPCB-KR
15-06-2011,4,50,89.0,,,89.0,MPCB-KR
16-06-2011,4,50,65.0,,,65.0,MPCB-KR
17-06-2011,5,49,72.0,,,72.0,MPCB-KR
18-06-2011,4,43,152.0,,,135.0,MPCB-KR
19-06-2011,4,41,109.0,,,106.0,MPCB-KR
20-06-2011,5,46,122.0,,,115.0,MPCB-KR
21-06-2011,5,42,114.0,,,109.0,MPCB-KR
22-06-2011,4,42,103.0,,,102.0,MPCB-KR
23-06-2011,4,43,114.0,,,109.0,MPCB-KR
24-06-2011,4,43,100.0,,,100.0,MPCB-KR
25-06-2011,4,39,104.0,,,103.0,MPCB-KR
26-06-2011,4,43,88.0,,,88.0,MPCB-KR
27-06-2011,5,43,82.0,,,82.0,MPCB-KR
28-06-2011,5,42,80.0,,,80.0,MPCB-KR
29-06-2011,5,45,99.0,,,99.0,MPCB-KR
30-06-2011,5,47,98.0,,,98.0,MPCB-KR
2011-01-07 00:00:00,5,46,80.0,,,80.0,MPCB-KR
2011-02-07 00:00:00,5,49,75.0,,,75.0,MPCB-KR
2011-03-07 00:00:00,5,49,67.0,,,67.0,MPCB-KR
2011-04-07 00:00:00,5,49,145.0,,,130.0,MPCB-KR
2011-05-07 00:00:00,5,43,194.0,,,163.0,MPCB-KR
2011-06-07 00:00:00,5,50,159.0,,,139.0,MPCB-KR
2011-07-07 00:00:00,5,47,93.0,,,93.0,MPCB-KR
2011-08-07 00:00:00,5,48,51.0,,,60.0,MPCB-KR
2011-09-07 00:00:00,5,49,48.0,,,61.0,MPCB-KR
2011-10-07 00:00:00,5,44,55.0,,,55.0,MPCB-KR
2011-11-07 00:00:00,5,40,74.0,,,74.0,MPCB-KR
2011-12-07 00:00:00,5,42,63.0,,,63.0,MPCB-KR
13-07-2011,5,46,51.0,,,58.0,MPCB-KR
14-07-2011,5,50,54.0,,,63.0,MPCB-KR
15-07-2011,6,48,55.0,,,60.0,MPCB-KR
16-07-2011,6,48,47.0,,,60.0,MPCB-KR
17-07-2011,5,42,30.0,,,53.0,MPCB-KR
18-07-2011,6,52,38.0,,,65.0,MPCB-KR
19-07-2011,6,57,28.0,,,71.0,MPCB-KR
20-07-2011,5,45,71.0,,,71.0,MPCB-KR
21-07-2011,5,39,89.0,,,89.0,MPCB-KR
22-07-2011,5,42,82.0,,,82.0,MPCB-KR
23-07-2011,5,45,92.0,,,92.0,MPCB-KR
24-07-2011,5,44,91.0,,,91.0,MPCB-KR
25-07-2011,5,46,73.0,,,73.0,MPCB-KR
26-07-2011,6,51,63.0,,,64.0,MPCB-KR
27-07-2011,5,43,41.0,,,54.0,MPCB-KR
28-07-2011,5,43,58.0,,,58.0,MPCB-KR
29-07-2011,5,45,50.0,,,56.0,MPCB-KR
30-07-2011,5,42,41.0,,,53.0,MPCB-KR
31-07-2011,5,40,33.0,,,50.0,MPCB-KR
2011-01-08 00:00:00,6,51,35.0,,,64.0,MPCB-KR
2011-02-08 00:00:00,6,52,47.0,,,65.0,MPCB-KR
2011-03-08 00:00:00,6,49,54.0,,,61.0,MPCB-KR
2011-04-08 00:00:00,6,49,54.0,,,61.0,MPCB-KR
2011-05-08 00:00:00,6,57,53.0,,,71.0,MPCB-KR
2011-06-08 00:00:00,5,45,73.0,,,73.0,MPCB-KR
2011-07-08 00:00:00,5,44,71.0,,,71.0,MPCB-KR
2011-08-08 00:00:00,5,47,71.0,,,71.0,MPCB-KR
2011-09-08 00:00:00,5,48,73.0,,,73.0,MPCB-KR
2011-10-08 00:00:00,5,49,65.0,,,65.0,MPCB-KR
2011-11-08 00:00:00,5,46,78.0,,,78.0,MPCB-KR
2011-12-08 00:00:00,5,49,65.0,,,65.0,MPCB-KR
13-08-2011,5,49,57.0,,,61.0,MPCB-KR
14-08-2011,5,47,65.0,,,65.0,MPCB-KR
15-08-2011,5,43,72.0,,,72.0,MPCB-KR
16-08-2011,5,48,71.0,,,71.0,MPCB-KR
17-08-2011,5,51,72.0,,,72.0,MPCB-KR
18-08-2011,5,47,72.0,,,72.0,MPCB-KR
19-08-2011,5,43,61.0,,,61.0,MPCB-KR
20-08-2011,4,50,81.0,,,81.0,MPCB-KR
21-08-2011,5,42,67.0,,,67.0,MPCB-KR
22-08-2011,5,44,64.0,,,64.0,MPCB-KR
23-08-2011,5,44,60.0,,,60.0,MPCB-KR
24-08-2011,5,48,55.0,,,60.0,MPCB-KR
25-08-2011,5,52,59.0,,,65.0,MPCB-KR
26-08-2011,5,52,63.0,,,65.0,MPCB-KR
27-08-2011,5,55,28.0,,,69.0,MPCB-KR
28-08-2011,5,47,27.0,,,59.0,MPCB-KR
29-08-2011,6,60,32.0,,,75.0,MPCB-KR
30-08-2011,6,59,43.0,,,74.0,MPCB-KR
31-08-2011,5,53,55.0,,,66.0,MPCB-KR
2011-01-09 00:00:00,5,44,30.0,,,55.0,MPCB-KR
2011-02-09 00:00:00,6,52,39.0,,,65.0,MPCB-KR
2011-03-09 00:00:00,6,60,26.0,,,75.0,MPCB-KR
2011-04-09 00:00:00,5,46,35.0,,,58.0,MPCB-KR
